SA12018_code	DHB2015_name
7020352	Hutt Valley
7020350	Hutt Valley
7020440	Hutt Valley
7020439	Hutt Valley
7020438	Hutt Valley
7020436	Hutt Valley
7020427	Hutt Valley
7020429	Hutt Valley
7020500	Hutt Valley
7020430	Hutt Valley
7020434	Hutt Valley
7020435	Hutt Valley
7020437	Hutt Valley
7020490	Hutt Valley
7020495	Hutt Valley
7020496	Hutt Valley
7020497	Hutt Valley
7020498	Hutt Valley
7020428	Hutt Valley
7020499	Hutt Valley
7020488	Hutt Valley
7020489	Hutt Valley
7020584	Hutt Valley
7020492	Hutt Valley
7020493	Hutt Valley
7020491	Hutt Valley
7020494	Hutt Valley
7020355	Hutt Valley
7020356	Hutt Valley
7020358	Hutt Valley
7020357	Hutt Valley
7020359	Hutt Valley
7020360	Hutt Valley
7020447	Hutt Valley
7020448	Hutt Valley
7020449	Hutt Valley
7020361	Hutt Valley
7020364	Hutt Valley
7020366	Hutt Valley
7020365	Hutt Valley
7020441	Hutt Valley
7020442	Hutt Valley
7020443	Hutt Valley
7020444	Hutt Valley
7020445	Hutt Valley
7020446	Hutt Valley
7020508	Hutt Valley
7020509	Hutt Valley
7020510	Hutt Valley
7020511	Hutt Valley
7020585	Hutt Valley
7020586	Hutt Valley
7020587	Hutt Valley
7020502	Hutt Valley
7020503	Hutt Valley
7020504	Hutt Valley
7020506	Hutt Valley
7020501	Hutt Valley
7020453	Hutt Valley
7020457	Hutt Valley
7020459	Hutt Valley
7020460	Hutt Valley
7020461	Hutt Valley
7020367	Hutt Valley
7020463	Hutt Valley
7020451	Hutt Valley
7020454	Hutt Valley
7020458	Hutt Valley
7020519	Hutt Valley
7020450	Hutt Valley
7020452	Hutt Valley
7020521	Hutt Valley
7020456	Hutt Valley
7020455	Hutt Valley
7020462	Hutt Valley
7020464	Hutt Valley
7020513	Hutt Valley
7020514	Hutt Valley
7020515	Hutt Valley
7020610	Hutt Valley
7020599	Hutt Valley
7020598	Hutt Valley
7020600	Hutt Valley
7020512	Hutt Valley
7020604	Hutt Valley
7020602	Hutt Valley
7020603	Hutt Valley
7020605	Hutt Valley
7020601	Hutt Valley
7020606	Hutt Valley
7020608	Hutt Valley
7020607	Hutt Valley
7020609	Hutt Valley
7020590	Hutt Valley
7020588	Hutt Valley
7020589	Hutt Valley
7020658	Hutt Valley
7020517	Hutt Valley
7020522	Hutt Valley
7020518	Hutt Valley
7020523	Hutt Valley
7020617	Hutt Valley
7020525	Hutt Valley
7020611	Hutt Valley
7020593	Hutt Valley
7020612	Hutt Valley
7020613	Hutt Valley
7020615	Hutt Valley
7020616	Hutt Valley
7020614	Hutt Valley
7020595	Hutt Valley
7020594	Hutt Valley
7020596	Hutt Valley
7020597	Hutt Valley
7020654	Hutt Valley
7020655	Hutt Valley
7020656	Hutt Valley
7020591	Hutt Valley
7020592	Hutt Valley
7020653	Hutt Valley
7020618	Hutt Valley
7020619	Hutt Valley
7020620	Hutt Valley
7020622	Hutt Valley
7020331	Hutt Valley
7020274	Hutt Valley
7020334	Hutt Valley
7020275	Hutt Valley
7020335	Hutt Valley
7020272	Hutt Valley
7020330	Hutt Valley
7020273	Hutt Valley
7020332	Hutt Valley
7020309	Hutt Valley
7020265	Hutt Valley
7020313	Hutt Valley
7020310	Hutt Valley
7020312	Hutt Valley
7020307	Hutt Valley
7020305	Hutt Valley
7020304	Hutt Valley
7020306	Hutt Valley
7020308	Hutt Valley
7020291	Hutt Valley
7020299	Hutt Valley
7020248	Hutt Valley
7020303	Hutt Valley
7020263	Hutt Valley
7020264	Hutt Valley
7020247	Hutt Valley
7020287	Hutt Valley
7020290	Hutt Valley
7020289	Hutt Valley
7020293	Hutt Valley
7020375	Hutt Valley
7020294	Hutt Valley
7020295	Hutt Valley
7020368	Hutt Valley
7020288	Hutt Valley
7020369	Hutt Valley
7020370	Hutt Valley
7020371	Hutt Valley
7020373	Hutt Valley
7020372	Hutt Valley
7020374	Hutt Valley
7020376	Hutt Valley
7020377	Hutt Valley
7020296	Hutt Valley
7020297	Hutt Valley
7020298	Hutt Valley
7020300	Hutt Valley
7020301	Hutt Valley
7020302	Hutt Valley
7020378	Hutt Valley
7020379	Hutt Valley
7020382	Hutt Valley
7020384	Hutt Valley
7020380	Hutt Valley
7020385	Hutt Valley
7020388	Hutt Valley
7020381	Hutt Valley
7020387	Hutt Valley
7020386	Hutt Valley
7020389	Hutt Valley
7020390	Hutt Valley
7020467	Hutt Valley
7020468	Hutt Valley
7020466	Hutt Valley
7020383	Hutt Valley
7020472	Hutt Valley
7020473	Hutt Valley
7020471	Hutt Valley
7020475	Hutt Valley
7020476	Hutt Valley
7020474	Hutt Valley
7020470	Hutt Valley
7020478	Hutt Valley
7020477	Hutt Valley
7020479	Hutt Valley
7020480	Hutt Valley
7020465	Hutt Valley
7020398	Hutt Valley
7020391	Hutt Valley
7020392	Hutt Valley
7020395	Hutt Valley
7020393	Hutt Valley
7020394	Hutt Valley
7020396	Hutt Valley
7020397	Hutt Valley
7020400	Hutt Valley
7020402	Hutt Valley
7020403	Hutt Valley
7020404	Hutt Valley
7020315	Hutt Valley
7020399	Hutt Valley
7020316	Hutt Valley
7020317	Hutt Valley
7020320	Hutt Valley
7020319	Hutt Valley
7020322	Hutt Valley
7020325	Hutt Valley
7020318	Hutt Valley
7020321	Hutt Valley
7020324	Hutt Valley
7020405	Hutt Valley
7020408	Hutt Valley
7020327	Hutt Valley
7020326	Hutt Valley
7020411	Hutt Valley
7020406	Hutt Valley
7020409	Hutt Valley
7020407	Hutt Valley
7020410	Hutt Valley
7020749	Hutt Valley
7020750	Hutt Valley
7020762	Hutt Valley
7020729	Hutt Valley
7022503	Area outside District Health Board
7020735	Area outside District Health Board
7020751	Hutt Valley
7020752	Hutt Valley
7020754	Hutt Valley
7020753	Hutt Valley
7020755	Hutt Valley
7020756	Hutt Valley
7020757	Hutt Valley
7020758	Hutt Valley
7020760	Hutt Valley
7020759	Hutt Valley
7020761	Hutt Valley
7020736	Hutt Valley
7020737	Hutt Valley
7020738	Hutt Valley
7020739	Hutt Valley
7020740	Hutt Valley
7020741	Hutt Valley
7020743	Hutt Valley
7020744	Hutt Valley
7020742	Hutt Valley
7020746	Hutt Valley
7020748	Hutt Valley
7020745	Hutt Valley
7020747	Hutt Valley
7020730	Hutt Valley
7020731	Hutt Valley
7020732	Hutt Valley
7020733	Hutt Valley
7021039	Capital and Coast
7021041	Capital and Coast
7021024	Capital and Coast
7021023	Capital and Coast
7021025	Capital and Coast
7021026	Capital and Coast
7020936	Capital and Coast
7020937	Capital and Coast
7021043	Capital and Coast
7021038	Capital and Coast
7021040	Capital and Coast
7021042	Capital and Coast
7020934	Capital and Coast
7021034	Capital and Coast
7020935	Capital and Coast
7021036	Capital and Coast
7021035	Capital and Coast
7021037	Capital and Coast
7021033	Capital and Coast
7021022	Capital and Coast
7021019	Capital and Coast
7021031	Capital and Coast
7021032	Capital and Coast
7021030	Capital and Coast
7020931	Capital and Coast
7020932	Capital and Coast
7021009	Capital and Coast
7021010	Capital and Coast
7020929	Capital and Coast
7021012	Capital and Coast
7021011	Capital and Coast
7021016	Capital and Coast
7021006	Capital and Coast
7021004	Capital and Coast
7021007	Capital and Coast
7021003	Capital and Coast
7021005	Capital and Coast
7021008	Capital and Coast
7021129	Capital and Coast
7021013	Capital and Coast
7021014	Capital and Coast
7021015	Capital and Coast
7021018	Capital and Coast
7021020	Capital and Coast
7021130	Capital and Coast
7021131	Capital and Coast
7021017	Capital and Coast
7021021	Capital and Coast
7021105	Capital and Coast
7021107	Capital and Coast
7021111	Capital and Coast
7021109	Capital and Coast
7021113	Capital and Coast
7021114	Capital and Coast
7021112	Capital and Coast
7021097	Capital and Coast
7021103	Capital and Coast
7021102	Capital and Coast
7021106	Capital and Coast
7021108	Capital and Coast
7021110	Capital and Coast
7020996	Capital and Coast
7020999	Capital and Coast
7021001	Capital and Coast
7020997	Capital and Coast
7021095	Capital and Coast
7021100	Capital and Coast
7021098	Capital and Coast
7021096	Capital and Coast
7021099	Capital and Coast
7021104	Capital and Coast
7021101	Capital and Coast
7021115	Capital and Coast
7021116	Capital and Coast
7021117	Capital and Coast
7021119	Capital and Coast
7021118	Capital and Coast
7021147	Capital and Coast
7019464	Capital and Coast
7019467	Capital and Coast
7019466	Capital and Coast
7019468	Capital and Coast
7019469	Capital and Coast
7019492	Capital and Coast
7019472	Capital and Coast
7019208	Capital and Coast
7019233	Capital and Coast
7019488	Capital and Coast
7019489	Capital and Coast
7019487	Capital and Coast
7019219	Capital and Coast
7019266	Capital and Coast
7019231	Capital and Coast
7019285	Capital and Coast
7019287	Capital and Coast
7019190	Capital and Coast
7019450	Capital and Coast
7019486	Capital and Coast
7019452	Capital and Coast
7019485	Capital and Coast
7019432	Capital and Coast
7019433	Capital and Coast
7019436	Capital and Coast
7019423	Capital and Coast
7019478	Capital and Coast
7019493	Capital and Coast
7019484	Capital and Coast
7019378	Capital and Coast
7019434	Capital and Coast
7019442	Capital and Coast
7019383	Capital and Coast
7019382	Capital and Coast
7019443	Capital and Coast
7019387	Capital and Coast
7019386	Capital and Coast
7019440	Capital and Coast
7019441	Capital and Coast
7019447	Capital and Coast
7019448	Capital and Coast
7019445	Capital and Coast
7019446	Capital and Coast
7019453	Capital and Coast
7019460	Capital and Coast
7019461	Capital and Coast
7019463	Capital and Coast
7019426	Capital and Coast
7019371	Capital and Coast
7019373	Capital and Coast
7019430	Capital and Coast
7019428	Capital and Coast
7019427	Capital and Coast
7019431	Capital and Coast
7019377	Capital and Coast
7019429	Capital and Coast
7019365	Capital and Coast
7019368	Capital and Coast
7019360	Capital and Coast
7019363	Capital and Coast
7019367	Capital and Coast
7019366	Capital and Coast
7019422	Capital and Coast
7019425	Capital and Coast
7019424	Capital and Coast
7019192	Capital and Coast
7019193	Capital and Coast
7019191	Capital and Coast
7019305	Capital and Coast
7019306	Capital and Coast
7019312	Capital and Coast
7019392	Capital and Coast
7019315	Capital and Coast
7019399	Capital and Coast
7019389	Capital and Coast
7019390	Capital and Coast
7019393	Capital and Coast
7019391	Capital and Coast
7019398	Capital and Coast
7019444	Capital and Coast
7019395	Capital and Coast
7019397	Capital and Coast
7019401	Capital and Coast
7019400	Capital and Coast
7019317	Capital and Coast
7019316	Capital and Coast
7019404	Capital and Coast
7019405	Capital and Coast
7019403	Capital and Coast
7019406	Capital and Coast
7019407	Capital and Coast
7019414	Capital and Coast
7019416	Capital and Coast
7019411	Capital and Coast
7019412	Capital and Coast
7019314	Capital and Coast
7019321	Capital and Coast
7019319	Capital and Coast
7019322	Capital and Coast
7019320	Capital and Coast
7019324	Capital and Coast
7019325	Capital and Coast
7019328	Capital and Coast
7019329	Capital and Coast
7019323	Capital and Coast
7019326	Capital and Coast
7019327	Capital and Coast
7019330	Capital and Coast
7019333	Capital and Coast
7019331	Capital and Coast
7019338	Capital and Coast
7019339	Capital and Coast
7019332	Capital and Coast
7019335	Capital and Coast
7019342	Capital and Coast
7019343	Capital and Coast
7019334	Capital and Coast
7019336	Capital and Coast
7019337	Capital and Coast
7019340	Capital and Coast
7019349	Capital and Coast
7019348	Capital and Coast
7019344	Capital and Coast
7019356	Capital and Coast
7019295	Capital and Coast
7019296	Capital and Coast
7019297	Capital and Coast
7019415	Capital and Coast
7019341	Capital and Coast
7019417	Capital and Coast
7019419	Capital and Coast
7019420	Capital and Coast
7019505	Capital and Coast
7019499	Capital and Coast
7019504	Capital and Coast
7019500	Capital and Coast
7019501	Capital and Coast
7019502	Capital and Coast
7019494	Capital and Coast
7019503	Capital and Coast
7019495	Capital and Coast
7019496	Capital and Coast
7019497	Capital and Coast
7019498	Capital and Coast
7019194	Capital and Coast
7020527	Hutt Valley
7020529	Hutt Valley
7020530	Hutt Valley
7020532	Hutt Valley
7020535	Hutt Valley
7020534	Hutt Valley
7020540	Hutt Valley
7020537	Hutt Valley
7020538	Hutt Valley
7020539	Hutt Valley
7020541	Hutt Valley
7020542	Hutt Valley
7020544	Hutt Valley
7020543	Hutt Valley
7020626	Hutt Valley
7020624	Hutt Valley
7020548	Hutt Valley
7020547	Hutt Valley
7020625	Hutt Valley
7020551	Hutt Valley
7020627	Hutt Valley
7020545	Hutt Valley
7020546	Hutt Valley
7020550	Hutt Valley
7020549	Hutt Valley
7020552	Hutt Valley
7020629	Hutt Valley
7020553	Hutt Valley
7020554	Hutt Valley
7020628	Hutt Valley
7020631	Hutt Valley
7020630	Hutt Valley
7020632	Hutt Valley
7020635	Hutt Valley
7020633	Hutt Valley
7020634	Hutt Valley
7020555	Hutt Valley
7020557	Hutt Valley
7020556	Hutt Valley
7020767	Hutt Valley
7020773	Hutt Valley
7020779	Hutt Valley
7020770	Hutt Valley
7020771	Hutt Valley
7020774	Hutt Valley
7020768	Hutt Valley
7020772	Hutt Valley
7020775	Hutt Valley
7020780	Hutt Valley
7020778	Hutt Valley
7020776	Hutt Valley
7020781	Hutt Valley
7020782	Hutt Valley
7020794	Hutt Valley
7020785	Hutt Valley
7020786	Hutt Valley
7020795	Hutt Valley
7020763	Hutt Valley
7020777	Hutt Valley
7020784	Hutt Valley
7020783	Hutt Valley
7020788	Hutt Valley
7020790	Hutt Valley
7020787	Hutt Valley
7020789	Hutt Valley
7020797	Hutt Valley
7020798	Hutt Valley
7020791	Hutt Valley
7020799	Hutt Valley
7020800	Hutt Valley
7020802	Hutt Valley
7020803	Hutt Valley
7020801	Hutt Valley
7020804	Hutt Valley
7020805	Hutt Valley
7020830	Hutt Valley
7020806	Hutt Valley
7020811	Hutt Valley
7020809	Hutt Valley
7020808	Hutt Valley
7020807	Hutt Valley
7020810	Hutt Valley
7020812	Hutt Valley
7020813	Hutt Valley
7020814	Hutt Valley
7020236	Hutt Valley
7020817	Hutt Valley
7020815	Hutt Valley
7020793	Hutt Valley
7020818	Hutt Valley
7020816	Hutt Valley
7020820	Hutt Valley
7020819	Hutt Valley
7020821	Hutt Valley
7020822	Hutt Valley
7020727	Hutt Valley
7020823	Hutt Valley
7020824	Hutt Valley
7020825	Hutt Valley
7020826	Hutt Valley
7020831	Hutt Valley
7020827	Hutt Valley
7020828	Hutt Valley
7020832	Hutt Valley
7020833	Hutt Valley
7020829	Hutt Valley
7020701	Hutt Valley
7020231	Hutt Valley
7020232	Hutt Valley
7020233	Hutt Valley
7020234	Hutt Valley
7020276	Hutt Valley
7020226	Hutt Valley
7020227	Hutt Valley
7020228	Hutt Valley
7020229	Hutt Valley
7020230	Hutt Valley
7020171	Hutt Valley
7020172	Hutt Valley
7020173	Hutt Valley
7020223	Hutt Valley
7020224	Hutt Valley
7020225	Hutt Valley
7020267	Hutt Valley
7020268	Hutt Valley
7020219	Hutt Valley
7020222	Hutt Valley
7020270	Hutt Valley
7020271	Hutt Valley
7020269	Hutt Valley
7020203	Hutt Valley
7020204	Hutt Valley
7020266	Hutt Valley
7020208	Hutt Valley
7020210	Hutt Valley
7020214	Hutt Valley
7020209	Hutt Valley
7020212	Hutt Valley
7020215	Hutt Valley
7020206	Hutt Valley
7020213	Hutt Valley
7020207	Hutt Valley
7020216	Hutt Valley
7020205	Hutt Valley
7020167	Hutt Valley
7020166	Hutt Valley
7020168	Hutt Valley
7020201	Hutt Valley
7020202	Hutt Valley
7020169	Hutt Valley
7020162	Hutt Valley
7020164	Hutt Valley
7020163	Hutt Valley
7020165	Hutt Valley
7020147	Hutt Valley
7020149	Hutt Valley
7020150	Hutt Valley
7019540	Capital and Coast
7019582	Capital and Coast
7019539	Capital and Coast
7019577	Capital and Coast
7019579	Capital and Coast
7019578	Capital and Coast
7019580	Capital and Coast
7019581	Capital and Coast
7019535	Capital and Coast
7019536	Capital and Coast
7019571	Capital and Coast
7019574	Capital and Coast
7019537	Capital and Coast
7019570	Capital and Coast
7019572	Capital and Coast
7019573	Capital and Coast
7019575	Capital and Coast
7019576	Capital and Coast
7019561	Capital and Coast
7019568	Capital and Coast
7019567	Capital and Coast
7019569	Capital and Coast
7019552	Capital and Coast
7019555	Capital and Coast
7019609	Capital and Coast
7019564	Capital and Coast
7019562	Capital and Coast
7019566	Capital and Coast
7019610	Capital and Coast
7019554	Capital and Coast
7019533	Capital and Coast
7019559	Capital and Coast
7019534	Capital and Coast
7019565	Capital and Coast
7019560	Capital and Coast
7019563	Capital and Coast
7019551	Capital and Coast
7019550	Capital and Coast
7019557	Capital and Coast
7019553	Capital and Coast
7019549	Capital and Coast
7019558	Capital and Coast
7019556	Capital and Coast
7019548	Capital and Coast
7019547	Capital and Coast
7019595	Capital and Coast
7019593	Capital and Coast
7019592	Capital and Coast
7019591	Capital and Coast
7019594	Capital and Coast
7019544	Capital and Coast
7019545	Capital and Coast
7019543	Capital and Coast
7019546	Capital and Coast
7019542	Capital and Coast
7019596	Capital and Coast
7019588	Capital and Coast
7019586	Capital and Coast
7019587	Capital and Coast
7019589	Capital and Coast
7019590	Capital and Coast
7019597	Capital and Coast
7019598	Capital and Coast
7019602	Capital and Coast
7019603	Capital and Coast
7019599	Capital and Coast
7019600	Capital and Coast
7019604	Capital and Coast
7019622	Capital and Coast
7019607	Capital and Coast
7019601	Capital and Coast
7019605	Capital and Coast
7019608	Capital and Coast
7019606	Capital and Coast
7019816	Capital and Coast
7019817	Capital and Coast
7019819	Capital and Coast
7019821	Capital and Coast
7019820	Capital and Coast
7019876	Capital and Coast
7019877	Capital and Coast
7019875	Capital and Coast
7019878	Capital and Coast
7019880	Capital and Coast
7019832	Capital and Coast
7019822	Capital and Coast
7019818	Capital and Coast
7019824	Capital and Coast
7019823	Capital and Coast
7019825	Capital and Coast
7019826	Capital and Coast
7019827	Capital and Coast
7019828	Capital and Coast
7019830	Capital and Coast
7019829	Capital and Coast
7019879	Capital and Coast
7019840	Capital and Coast
7019841	Capital and Coast
7019842	Capital and Coast
7019843	Capital and Coast
7019844	Capital and Coast
7019846	Capital and Coast
7019849	Capital and Coast
7019845	Capital and Coast
7019848	Capital and Coast
7019881	Capital and Coast
7019847	Capital and Coast
7019806	Capital and Coast
7019807	Capital and Coast
7019810	Capital and Coast
7019813	Capital and Coast
7019811	Capital and Coast
7019814	Capital and Coast
7019809	Capital and Coast
7019812	Capital and Coast
7019815	Capital and Coast
7019808	Capital and Coast
7019541	Capital and Coast
7019531	Capital and Coast
7019583	Capital and Coast
7019519	Capital and Coast
7019529	Capital and Coast
7019530	Capital and Coast
7020838	Capital and Coast
7020840	Capital and Coast
7020928	Capital and Coast
7021044	Capital and Coast
7021124	Capital and Coast
7019521	Capital and Coast
7021121	Capital and Coast
7021120	Capital and Coast
7021122	Capital and Coast
7021148	Capital and Coast
7021123	Capital and Coast
7021149	Capital and Coast
7019803	Capital and Coast
7019834	Capital and Coast
7019804	Capital and Coast
7019805	Capital and Coast
7019835	Capital and Coast
7019839	Capital and Coast
7019838	Capital and Coast
7019837	Capital and Coast
7019836	Capital and Coast
7019801	Capital and Coast
7019802	Capital and Coast
7019831	Capital and Coast
7019833	Capital and Coast
7019623	Capital and Coast
7019665	Capital and Coast
7019664	Capital and Coast
7019625	Capital and Coast
7019585	Capital and Coast
7019851	Capital and Coast
7019626	Capital and Coast
7019690	Capital and Coast
7019629	Capital and Coast
7019627	Capital and Coast
7019672	Capital and Coast
7019628	Capital and Coast
7019691	Capital and Coast
7019692	Capital and Coast
7019694	Capital and Coast
7019697	Capital and Coast
7019693	Capital and Coast
7019695	Capital and Coast
7019698	Capital and Coast
7019696	Capital and Coast
7019699	Capital and Coast
7019632	Capital and Coast
7019635	Capital and Coast
7019700	Capital and Coast
7019633	Capital and Coast
7019701	Capital and Coast
7019634	Capital and Coast
7019670	Capital and Coast
7019624	Capital and Coast
7019666	Capital and Coast
7019668	Capital and Coast
7019669	Capital and Coast
7019667	Capital and Coast
7019676	Capital and Coast
7019678	Capital and Coast
7019677	Capital and Coast
7019679	Capital and Coast
7019681	Capital and Coast
7019684	Capital and Coast
7019680	Capital and Coast
7019682	Capital and Coast
7019683	Capital and Coast
7019730	Capital and Coast
7019686	Capital and Coast
7019688	Capital and Coast
7019687	Capital and Coast
7019685	Capital and Coast
7019731	Capital and Coast
7019733	Capital and Coast
